Updated On,State,Total Doses Administered,Sessions,Sites,First Dose Administered,Second Dose Administered,Male (Doses Administered),Female (Doses Administered),Transgender (Doses Administered),Covaxin (Doses Administered),CoviShield (Doses Administered),Sputnik V (Doses Administered),AEFI,18-44 Years (Doses Administered),45-60 Years (Doses Administered),60+ Years (Doses Administered),18-44 Years (Individuals Vaccinated),45-60 Years (Individuals Vaccinated),60+ Years (Individuals Vaccinated),Male (Individuals Vaccinated),Female (Individuals Vaccinated),Transgender (Individuals Vaccinated)
18/09/2021,Maharashtra,73294036.0,4640151.0,7459.0,52681453.0,20612583.0,39710749.0,33569591.0,13696.0,8914349.0,64211961.0,167726.0,5217.0,35583617.0,21908778.0,15801641.0,,,,,,
19/09/2021,Maharashtra,73434816.0,1306209.0,1933.0,52762401.0,20672415.0,39775180.0,33645908.0,13728.0,8926991.0,64339041.0,168784.0,5218.0,35689743.0,21931001.0,15814072.0,,,,,,
20/09/2021,Maharashtra,74325326.0,3564200.0,6813.0,53275043.0,21050283.0,40244270.0,34067151.0,13905.0,9034411.0,65120364.0,170551.0,5222.0,36317550.0,22098080.0,15909696.0,,,,,,
21/09/2021,Maharashtra,75055742.0,3319594.0,5878.0,53695886.0,21359856.0,40626276.0,34415410.0,14056.0,9128589.0,65755130.0,172023.0,5230.0,36841644.0,22230167.0,15983931.0,,,,,,
22/09/2021,Maharashtra,76162365.0,4076962.0,7583.0,54359497.0,21802868.0,41206460.0,34941633.0,14272.0,9254583.0,66734661.0,173121.0,5230.0,37620602.0,22439414.0,16102349.0,,,,,,
23/09/2021,Maharashtra,76919531.0,3384923.0,6377.0,54811638.0,22107893.0,41599298.0,35305667.0,14566.0,9370978.0,67374122.0,174431.0,5246.0,38151048.0,22580385.0,16188098.0,,,,,,
24/09/2021,Maharashtra,77464751.0,3057913.0,5316.0,55096296.0,22368455.0,41894116.0,35555952.0,14683.0,9472106.0,67816811.0,175834.0,5250.0,38551393.0,22673261.0,16240097.0,,,,,,
25/09/2021,Maharashtra,78101728.0,3047655.0,5152.0,55411907.0,22689821.0,42235731.0,35851175.0,14822.0,9554181.0,68369407.0,178140.0,5259.0,39031730.0,22774959.0,16295039.0,,,,,,
26/09/2021,Maharashtra,78325412.0,1832289.0,2606.0,55542467.0,22782945.0,42353564.0,35956986.0,14862.0,9565983.0,68580366.0,179063.0,5280.0,39201536.0,22809421.0,16314455.0,,,,,,
27/09/2021,Maharashtra,79376483.0,4121305.0,7526.0,56167504.0,23208979.0,42836578.0,36524825.0,15080.0,9648547.0,69546878.0,181058.0,5284.0,39956888.0,22997267.0,16422328.0,,,,,,
28/09/2021,Maharashtra,80108438.0,3538305.0,6420.0,56541192.0,23567246.0,43241696.0,36851513.0,15229.0,9716555.0,70208778.0,183105.0,5289.0,40497096.0,23124590.0,16486752.0,,,,,,
29/09/2021,Maharashtra,81004031.0,4708140.0,7021.0,57090054.0,23913977.0,43732918.0,37255664.0,15449.0,9807357.0,71011564.0,185110.0,5300.0,41146231.0,23284983.0,16572817.0,,,,,,
30/09/2021,Maharashtra,81893727.0,4256727.0,7760.0,57632025.0,24261702.0,44222791.0,37655263.0,15673.0,9896996.0,71809521.0,187210.0,5299.0,41785825.0,23443540.0,16664362.0,,,,,,
01/10/2021,Maharashtra,82735878.0,4329648.0,7888.0,58105633.0,24630245.0,44688097.0,38031928.0,15853.0,9983033.0,72563619.0,189226.0,5300.0,42403951.0,23587177.0,16744750.0,,,,,,
02/10/2021,Maharashtra,83524276.0,4088117.0,7363.0,58548458.0,24975818.0,45118803.0,38389468.0,16005.0,10070133.0,73262685.0,191458.0,5303.0,42991860.0,23717625.0,16814791.0,,,,,,
03/10/2021,Maharashtra,83650886.0,1557971.0,2387.0,58616814.0,25034072.0,45186498.0,38448354.0,16034.0,10084251.0,73374016.0,192619.0,5310.0,43088132.0,23737254.0,16825500.0,,,,,,
04/10/2021,Maharashtra,84192306.0,3466364.0,6774.0,58905902.0,25286404.0,45481091.0,38695058.0,16157.0,10159133.0,73838560.0,194613.0,5310.0,43478851.0,23832794.0,16880661.0,,,,,,
05/10/2021,Maharashtra,84646779.0,3246703.0,6437.0,59147689.0,25499090.0,45728277.0,38902231.0,16271.0,10230281.0,74220308.0,196190.0,5427.0,43808924.0,23912129.0,16925726.0,,,,,,
06/10/2021,Maharashtra,85193200.0,3613229.0,6924.0,59460947.0,25732253.0,46037081.0,39139710.0,16409.0,10285796.0,74709909.0,197495.0,5429.0,44211651.0,24004443.0,16977106.0,,,,,,
07/10/2021,Maharashtra,85667080.0,3768187.0,7262.0,59723914.0,25943166.0,46304892.0,39345687.0,16501.0,10351037.0,75117054.0,198989.0,5432.0,44553092.0,24089003.0,17024985.0,,,,,,
08/10/2021,Maharashtra,86421502.0,5165860.0,9210.0,60160092.0,26261410.0,46716915.0,39687937.0,16650.0,10441001.0,75779894.0,200607.0,5436.0,45097973.0,24221025.0,17102504.0,,,,,,
09/10/2021,Maharashtra,87285473.0,5648893.0,10028.0,60647926.0,26637547.0,47165050.0,40103580.0,16843.0,10542595.0,76539492.0,203386.0,5436.0,45728939.0,24365957.0,17190577.0,,,,,,
10/10/2021,Maharashtra,87717416.0,4221203.0,6731.0,60923427.0,26793989.0,47390551.0,40309953.0,16912.0,10590872.0,76922080.0,204464.0,5438.0,46029194.0,24444850.0,17243372.0,,,,,,
11/10/2021,Maharashtra,88544662.0,5440798.0,9890.0,61441549.0,27103113.0,47843083.0,40684500.0,17079.0,10678766.0,77660117.0,205779.0,5441.0,46616145.0,24592396.0,17336121.0,,,,,,
12/10/2021,Maharashtra,89331470.0,5627515.0,10106.0,61950076.0,27381394.0,48263970.0,41050285.0,17215.0,10770166.0,78354160.0,207144.0,5444.0,47166031.0,24733978.0,17431461.0,,,,,,
13/10/2021,Maharashtra,90052667.0,5625348.0,10060.0,62434421.0,27618246.0,48649644.0,41385638.0,17385.0,10854614.0,78989857.0,208196.0,5444.0,47662599.0,24865868.0,17524200.0,,,,,,
14/10/2021,Maharashtra,90737443.0,5548316.0,9987.0,62891311.0,27846132.0,49014465.0,41705466.0,17512.0,10926961.0,79601186.0,209296.0,5448.0,48138875.0,24988516.0,17610052.0,,,,,,
15/10/2021,Maharashtra,90787075.0,1918555.0,2771.0,62922337.0,27864738.0,49040786.0,41728765.0,17524.0,10932931.0,79644275.0,209869.0,5448.0,48173283.0,24997665.0,17616127.0,,,,,,
16/10/2021,Maharashtra,91303493.0,4315420.0,7611.0,63192324.0,28111169.0,49304672.0,41981192.0,17629.0,10991183.0,80100569.0,211741.0,5460.0,48560197.0,25080497.0,17662799.0,,,,,,
17/10/2021,Maharashtra,91433847.0,2050214.0,3318.0,63269515.0,28164332.0,49368211.0,42047984.0,17652.0,11002944.0,80218568.0,212335.0,5460.0,48655554.0,25102001.0,17676292.0,,,,,,
18/10/2021,Maharashtra,92064542.0,4496458.0,8324.0,63619142.0,28445400.0,49681799.0,42364956.0,17787.0,11080048.0,80770948.0,213546.0,5463.0,49111301.0,25210515.0,17742726.0,,,,,,
19/10/2021,Maharashtra,92333755.0,3035886.0,5107.0,63751667.0,28582088.0,49825319.0,42490602.0,17834.0,11109446.0,81009485.0,214824.0,5466.0,49312195.0,25254165.0,17767395.0,,,,,,
20/10/2021,Maharashtra,92833968.0,4320089.0,8104.0,64028071.0,28805897.0,50078643.0,42737401.0,17924.0,11167387.0,81450843.0,215738.0,5469.0,49671447.0,25340549.0,17821972.0,,,,,,
21/10/2021,Maharashtra,93993470.0,4301955.0,8248.0,64924238.0,29069232.0,50733093.0,43242246.0,18131.0,11262692.0,82514024.0,216754.0,5471.0,50420556.0,25581768.0,17991146.0,,,,,,
22/10/2021,Maharashtra,94579527.0,4322390.0,8273.0,65229794.0,29349733.0,51033958.0,43527347.0,18222.0,11328442.0,83033155.0,217930.0,5471.0,50837395.0,25684330.0,18057802.0,,,,,,
23/10/2021,Maharashtra,95159631.0,4194954.0,7786.0,65516051.0,29643580.0,51336278.0,43805030.0,18323.0,11397087.0,83542962.0,219582.0,5478.0,51268349.0,25777167.0,18114115.0,,,,,,
24/10/2021,Maharashtra,95277821.0,1795709.0,2865.0,65585574.0,29692247.0,51399254.0,43860231.0,18336.0,11408265.0,83649377.0,220179.0,5479.0,51353752.0,25796419.0,18127650.0,,,,,,
25/10/2021,Maharashtra,95800892.0,4189092.0,7976.0,65867137.0,29933755.0,51669932.0,44112515.0,18445.0,11469383.0,84110510.0,220999.0,5484.0,51732381.0,25883325.0,18185186.0,,,,,,
26/10/2021,Maharashtra,96280946.0,4166661.0,7906.0,66132019.0,30148927.0,51916268.0,44346140.0,18538.0,11531301.0,84527809.0,221836.0,5491.0,52078236.0,25963009.0,18239701.0,,,,,,
27/10/2021,Maharashtra,96738759.0,4200939.0,8000.0,66393691.0,30345068.0,52151040.0,44569007.0,18712.0,11590465.0,84925798.0,222496.0,5493.0,52405190.0,26040016.0,18293553.0,,,,,,
28/10/2021,Maharashtra,97203308.0,4363144.0,8034.0,66654590.0,30548718.0,52392030.0,44792472.0,18806.0,11651665.0,85328436.0,223207.0,5493.0,52738890.0,26117121.0,18347297.0,,,,,,
29/10/2021,Maharashtra,97654341.0,4510639.0,8114.0,66905802.0,30748539.0,52628737.0,45006715.0,18889.0,11710319.0,85720154.0,223868.0,5500.0,53063578.0,26192161.0,18398602.0,,,,,,
30/10/2021,Maharashtra,,,,,,,,,,,,,,,,,,,,,
31/10/2021,Maharashtra,,,,,,,,,,,,,,,,,,,,,
16/01/2021,Manipur,181.0,10.0,10.0,181.0,0.0,,,,0.0,181.0,,,,,,,,,112.0,69.0,0.0
17/01/2021,Manipur,192.0,19.0,12.0,192.0,0.0,,,,0.0,192.0,,,,,,,,,116.0,76.0,0.0
18/01/2021,Manipur,169.0,40.0,15.0,169.0,0.0,,,,0.0,169.0,,,,,,,,,96.0,73.0,0.0
19/01/2021,Manipur,267.0,58.0,16.0,267.0,0.0,,,,0.0,267.0,,,,,,,,,163.0,104.0,0.0
20/01/2021,Manipur,426.0,61.0,16.0,426.0,0.0,,,,0.0,426.0,,,,,,,,,246.0,180.0,0.0
21/01/2021,Manipur,426.0,73.0,17.0,426.0,0.0,,,,0.0,426.0,,,,,,,,,246.0,180.0,0.0
22/01/2021,Manipur,693.0,81.0,19.0,693.0,0.0,,,,0.0,693.0,,,,,,,,,380.0,313.0,0.0
23/01/2021,Manipur,1097.0,83.0,19.0,1097.0,0.0,,,,0.0,1097.0,,,,,,,,,562.0,535.0,0.0
24/01/2021,Manipur,1109.0,83.0,19.0,1109.0,0.0,,,,0.0,1109.0,,,,,,,,,569.0,540.0,0.0
25/01/2021,Manipur,1319.0,83.0,19.0,1319.0,0.0,,,,0.0,1319.0,,,,,,,,,670.0,649.0,0.0
26/01/2021,Manipur,1328.0,89.0,19.0,1328.0,0.0,,,,0.0,1328.0,,,,,,,,,677.0,651.0,0.0
27/01/2021,Manipur,1873.0,95.0,19.0,1873.0,0.0,,,,0.0,1873.0,,,,,,,,,877.0,996.0,0.0
28/01/2021,Manipur,1909.0,101.0,21.0,1909.0,0.0,,,,0.0,1909.0,,,,,,,,,893.0,1016.0,0.0
29/01/2021,Manipur,2394.0,108.0,22.0,2394.0,0.0,,,,0.0,2394.0,,,,,,,,,1113.0,1281.0,0.0
30/01/2021,Manipur,2933.0,110.0,23.0,2933.0,0.0,,,,0.0,2933.0,,,,,,,,,1394.0,1539.0,0.0
31/01/2021,Manipur,2947.0,113.0,23.0,2947.0,0.0,,,,0.0,2947.0,,,,,,,,,1400.0,1547.0,0.0
01/02/2021,Manipur,3321.0,124.0,27.0,3321.0,0.0,,,,0.0,3321.0,,,,,,,,,1581.0,1740.0,0.0
02/02/2021,Manipur,3614.0,140.0,33.0,3614.0,0.0,,,,0.0,3614.0,,,,,,,,,1688.0,1926.0,0.0
03/02/2021,Manipur,4683.0,149.0,37.0,4683.0,0.0,,,,0.0,4683.0,,,,,,,,,2086.0,2596.0,1.0
04/02/2021,Manipur,4882.0,159.0,39.0,4882.0,0.0,,,,0.0,4882.0,,,,,,,,,2122.0,2759.0,1.0
05/02/2021,Manipur,5638.0,185.0,52.0,5638.0,0.0,,,,0.0,5638.0,,,,,,,,,2358.0,3279.0,1.0
06/02/2021,Manipur,6981.0,194.0,55.0,6981.0,0.0,,,,0.0,6981.0,,,,,,,,,2884.0,4096.0,1.0
07/02/2021,Manipur,7085.0,209.0,64.0,7085.0,0.0,,,,0.0,7085.0,,,,,,,,,2902.0,4182.0,1.0
08/02/2021,Manipur,8785.0,236.0,74.0,8785.0,0.0,,,,0.0,8785.0,,,,,,,,,3542.0,5242.0,1.0
09/02/2021,Manipur,9895.0,281.0,98.0,9895.0,0.0,,,,0.0,9895.0,,,,,,,,,3979.0,5915.0,1.0
10/02/2021,Manipur,12509.0,321.0,118.0,12509.0,0.0,,,,0.0,12509.0,,,,,,,,,5131.0,7377.0,1.0
11/02/2021,Manipur,14562.0,383.0,136.0,14562.0,0.0,,,,0.0,14562.0,,,,,,,,,5917.0,8644.0,1.0
12/02/2021,Manipur,17996.0,445.0,147.0,17996.0,0.0,,,,3.0,17993.0,,,,,,,,,7067.0,10928.0,1.0
13/02/2021,Manipur,20866.0,478.0,153.0,20811.0,55.0,,,,4.0,20807.0,,,,,,,,,7955.0,12855.0,1.0
14/02/2021,Manipur,21453.0,534.0,157.0,21284.0,169.0,,,,4.0,21280.0,,,,,,,,,8037.0,13246.0,1.0
15/02/2021,Manipur,24428.0,593.0,161.0,24144.0,284.0,,,,4.0,24140.0,,,,,,,,,9269.0,14874.0,1.0
16/02/2021,Manipur,27506.0,682.0,173.0,27091.0,415.0,,,,8.0,27083.0,,,,,,,,,10626.0,16464.0,1.0
17/02/2021,Manipur,31661.0,759.0,176.0,30988.0,673.0,,,,9.0,30979.0,,,,,,,,,12133.0,18854.0,1.0
18/02/2021,Manipur,34103.0,834.0,177.0,33302.0,801.0,,,,19.0,33283.0,,,,,,,,,13252.0,20049.0,1.0
19/02/2021,Manipur,37210.0,906.0,179.0,36102.0,1108.0,,,,28.0,36074.0,,,,,,,,,14822.0,21279.0,1.0
20/02/2021,Manipur,38877.0,935.0,182.0,37523.0,1354.0,,,,29.0,37494.0,,,,,,,,,15907.0,21615.0,1.0
21/02/2021,Manipur,39179.0,964.0,184.0,37813.0,1366.0,,,,29.0,37784.0,,,,,,,,,16014.0,21798.0,1.0
22/02/2021,Manipur,40640.0,1004.0,185.0,39019.0,1621.0,,,,30.0,38989.0,,,,,,,,,17144.0,21874.0,1.0
23/02/2021,Manipur,42108.0,1048.0,186.0,40431.0,1677.0,,,,30.0,40401.0,,,,,,,,,18515.0,21915.0,1.0
24/02/2021,Manipur,44538.0,1091.0,193.0,42609.0,1929.0,,,,33.0,42576.0,,,,,,,,,20664.0,21944.0,1.0
25/02/2021,Manipur,47096.0,1143.0,196.0,45109.0,1987.0,,,,35.0,45074.0,,,,,,,,,23105.0,22003.0,1.0
26/02/2021,Manipur,50565.0,1155.0,197.0,48312.0,2253.0,,,,39.0,48273.0,,,,,,,,,26217.0,22094.0,1.0
27/02/2021,Manipur,50565.0,1155.0,197.0,48312.0,2253.0,,,,39.0,48273.0,,,,,,,,,26217.0,22094.0,1.0
28/02/2021,Manipur,50565.0,1171.0,197.0,48312.0,2253.0,,,,39.0,48273.0,,,,,,,,,26217.0,22094.0,1.0
01/03/2021,Manipur,50565.0,1230.0,197.0,48312.0,2253.0,,,,39.0,48273.0,,,,,,,,,26217.0,22094.0,1.0
02/03/2021,Manipur,53731.0,1375.0,203.0,51010.0,2721.0,,,,39.0,50971.0,,,,,,,,,28809.0,22200.0,1.0
03/03/2021,Manipur,57367.0,1457.0,206.0,54240.0,3127.0,,,,39.0,54201.0,,,,,,,,,31858.0,22381.0,1.0
04/03/2021,Manipur,59952.0,1561.0,207.0,56584.0,3368.0,,,,45.0,56539.0,,,,,,,,,34128.0,22455.0,1.0
05/03/2021,Manipur,62866.0,1691.0,211.0,59034.0,3832.0,,,,47.0,58987.0,,,,,,,,,36386.0,22647.0,1.0
06/03/2021,Manipur,66418.0,1741.0,213.0,61879.0,4539.0,,,,49.0,61830.0,,,,,,,,,38985.0,22893.0,1.0
07/03/2021,Manipur,66485.0,1831.0,214.0,61932.0,4553.0,,,,50.0,61882.0,,,,,,,,,39038.0,22893.0,1.0
08/03/2021,Manipur,69656.0,1905.0,215.0,63908.0,5748.0,,,,53.0,63855.0,,,,,,,,,40835.0,23071.0,2.0
09/03/2021,Manipur,66537.0,4850.0,39.0,60426.0,6111.0,,,,0.0,66537.0,,,,,,,,,42536.0,23999.0,2.0
10/03/2021,Manipur,68967.0,6800.0,56.0,61597.0,7370.0,,,,0.0,68967.0,,,,,,,,,44349.0,24616.0,2.0
11/03/2021,Manipur,70643.0,4250.0,34.0,62455.0,8188.0,,,,0.0,70643.0,,,,,,,,,45621.0,25020.0,2.0
12/03/2021,Manipur,73372.0,8250.0,71.0,63713.0,9659.0,,,,0.0,73372.0,,,,,,,,,47522.0,25848.0,2.0
13/03/2021,Manipur,74264.0,2800.0,27.0,64162.0,10102.0,,,,0.0,74264.0,,,,,,,,,48110.0,26152.0,2.0
14/03/2021,Manipur,74287.0,0.0,0.0,64185.0,10102.0,,,,0.0,74287.0,,,,,,,,,48133.0,26152.0,2.0
15/03/2021,Manipur,77264.0,8159.0,72.0,65326.0,11938.0,,,,0.0,77264.0,,,,,,,,,50076.0,27186.0,2.0
16/03/2021,Manipur,84604.0,4930.0,42.0,71446.0,13158.0,,,,0.0,84604.0,,61.0,,,,40407.0,29730.0,1263.0,47313.0,24131.0,2.0
17/03/2021,Manipur,87642.0,7300.0,67.0,72675.0,14967.0,,,,0.0,87642.0,,61.0,,,,41046.0,30192.0,1391.0,48156.0,24517.0,2.0
18/03/2021,Manipur,89359.0,4300.0,38.0,73312.0,16047.0,,,,0.0,89359.0,,61.0,,,,41348.0,30494.0,1423.0,48718.0,24592.0,2.0
19/03/2021,Manipur,91987.0,7150.0,67.0,74154.0,17833.0,,,,0.0,91987.0,,61.0,,,,41784.0,30846.0,1477.0,49372.0,24780.0,2.0
20/03/2021,Manipur,94867.0,7150.0,65.0,75140.0,19727.0,,,,0.0,94867.0,,61.0,,,,42277.0,31278.0,1539.0,50029.0,25109.0,2.0
21/03/2021,Manipur,95182.0,500.0,5.0,75302.0,19880.0,,,,0.0,95182.0,,61.0,,,,42358.0,31351.0,1547.0,50135.0,25165.0,2.0
22/03/2021,Manipur,97948.0,6970.0,62.0,76185.0,21763.0,,,,0.0,97948.0,,61.0,,,,42777.0,31748.0,1614.0,50740.0,25443.0,2.0
23/03/2021,Manipur,100723.0,5140.0,49.0,77298.0,23425.0,,,,0.0,100723.0,,61.0,,,,43392.0,32177.0,1683.0,51685.0,25611.0,2.0
24/03/2021,Manipur,103524.0,5800.0,54.0,78329.0,25195.0,,,,0.0,103524.0,,62.0,,,,43947.0,32590.0,1745.0,52411.0,25916.0,2.0
25/03/2021,Manipur,105588.0,3900.0,33.0,78954.0,26634.0,,,,0.0,105588.0,,62.0,,,,44288.0,32836.0,1783.0,52876.0,26076.0,2.0
26/03/2021,Manipur,108414.0,7200.0,65.0,79939.0,28475.0,,,,0.0,108414.0,,62.0,,,,44735.0,33263.0,1894.0,53537.0,26400.0,2.0
27/03/2021,Manipur,110588.0,6900.0,63.0,80812.0,29776.0,,,,0.0,110588.0,,62.0,,,,45105.0,33669.0,1989.0,54135.0,26675.0,2.0
28/03/2021,Manipur,110709.0,2000.0,9.0,80836.0,29873.0,,,,0.0,110709.0,,62.0,,,,45117.0,33681.0,1989.0,54159.0,26675.0,2.0
29/03/2021,Manipur,110710.0,5410.0,34.0,80834.0,29876.0,,,,0.0,110710.0,,62.0,,,,45115.0,33681.0,1989.0,54157.0,26675.0,2.0
30/03/2021,Manipur,111499.0,6900.0,51.0,81234.0,30265.0,,,,0.0,111499.0,,62.0,,,,45321.0,33831.0,2032.0,54505.0,26727.0,2.0
31/03/2021,Manipur,112388.0,6700.0,46.0,81536.0,30852.0,,,,0.0,112388.0,,62.0,,,,45481.0,33937.0,2068.0,54746.0,26788.0,2.0
01/04/2021,Manipur,113879.0,5900.0,52.0,82143.0,31736.0,,,,0.0,113879.0,,62.0,,,,45776.0,34211.0,2106.0,55302.0,26839.0,2.0
02/04/2021,Manipur,114328.0,4850.0,44.0,82302.0,32026.0,,,,0.0,114328.0,,62.0,,,,45855.0,34273.0,2124.0,55435.0,26865.0,2.0
03/04/2021,Manipur,116963.0,4150.0,37.0,83195.0,33768.0,,,,0.0,116963.0,,62.0,,,,46292.0,34644.0,2208.0,56164.0,27029.0,2.0
04/04/2021,Manipur,117983.0,4750.0,39.0,83536.0,34447.0,,,,0.0,117983.0,,62.0,,,,46490.0,34752.0,2242.0,56441.0,27093.0,2.0
05/04/2021,Manipur,120166.0,7900.0,72.0,84193.0,35973.0,,,,0.0,120166.0,,62.0,,,,46773.0,35025.0,2343.0,56999.0,27192.0,2.0
06/04/2021,Manipur,121511.0,8300.0,75.0,84616.0,36895.0,,,,0.0,121511.0,,62.0,,,,46929.0,35210.0,2425.0,57332.0,27282.0,2.0
07/04/2021,Manipur,125009.0,7700.0,69.0,85872.0,39137.0,,,,0.0,125009.0,,62.0,,,,47363.0,35799.0,2658.0,58341.0,27529.0,2.0
08/04/2021,Manipur,128096.0,5350.0,44.0,86907.0,41189.0,,,,0.0,128096.0,,62.0,,,,47787.0,36254.0,2828.0,59151.0,27754.0,2.0
09/04/2021,Manipur,130943.0,10500.0,90.0,88290.0,42653.0,,,,0.0,130943.0,,62.0,,,,48243.0,36879.0,3131.0,60223.0,28065.0,2.0
10/04/2021,Manipur,132200.0,3400.0,32.0,88814.0,43386.0,,,,0.0,132200.0,,62.0,,,,48450.0,37100.0,3227.0,60625.0,28187.0,2.0
11/04/2021,Manipur,134396.0,11959.0,106.0,90439.0,43957.0,,,,0.0,134396.0,,63.0,,,,48974.0,37826.0,3602.0,61820.0,28617.0,2.0
12/04/2021,Manipur,137680.0,12580.0,117.0,92519.0,45161.0,,,,0.0,137680.0,,63.0,,,,49440.0,38819.0,4222.0,63247.0,29269.0,3.0
13/04/2021,Manipur,139965.0,12900.0,119.0,94163.0,45802.0,,,,0.0,139965.0,,63.0,,,,49633.0,39668.0,4824.0,64239.0,29920.0,4.0
14/04/2021,Manipur,142872.0,12050.0,115.0,96373.0,46499.0,,,,0.0,142872.0,,64.0,,,,49776.0,40904.0,5655.0,65590.0,30778.0,5.0
15/04/2021,Manipur,145449.0,11750.0,110.0,97755.0,47694.0,,,,0.0,145449.0,,64.0,,,,50036.0,41535.0,6146.0,66470.0,31280.0,5.0
16/04/2021,Manipur,148586.0,13000.0,121.0,99881.0,48705.0,,,,0.0,148586.0,,64.0,,,,50321.0,42620.0,6902.0,67757.0,32119.0,5.0
17/04/2021,Manipur,152126.0,11700.0,110.0,102116.0,50010.0,,,,0.0,152126.0,,64.0,,,,50689.0,43780.0,7608.0,69215.0,32896.0,5.0
18/04/2021,Manipur,153104.0,8690.0,80.0,102983.0,50121.0,,,,0.0,153104.0,,64.0,,,,50770.0,44304.0,7869.0,69797.0,33181.0,5.0
19/04/2021,Manipur,157712.0,12290.0,118.0,106513.0,51199.0,,,,0.0,157712.0,,65.0,,,,51208.0,46097.0,9168.0,71882.0,34626.0,5.0
20/04/2021,Manipur,162104.0,11400.0,108.0,109878.0,52226.0,,,,0.0,162104.0,,65.0,,,,51577.0,47841.0,10420.0,73805.0,36068.0,5.0
21/04/2021,Manipur,167519.0,12150.0,114.0,114345.0,53174.0,,,,0.0,167519.0,,65.0,,,,52013.0,50227.0,12066.0,76271.0,38069.0,5.0
22/04/2021,Manipur,171740.0,11000.0,103.0,117450.0,54290.0,,,,0.0,171740.0,,65.0,,,,52568.0,51776.0,13067.0,78007.0,39438.0,5.0
23/04/2021,Manipur,174249.0,8800.0,84.0,119440.0,54809.0,,,,0.0,174249.0,,66.0,,,,53068.0,52755.0,13578.0,79346.0,40089.0,5.0
24/04/2021,Manipur,180200.0,10890.0,97.0,124435.0,55765.0,,,,0.0,180200.0,,66.0,,,,53800.0,55349.0,15244.0,82247.0,42183.0,5.0
25/04/2021,Manipur,182546.0,3600.0,34.0,126565.0,55981.0,,,,0.0,182546.0,,66.0,,,,54094.0,56419.0,16010.0,83400.0,43160.0,5.0
26/04/2021,Manipur,192152.0,11250.0,104.0,134935.0,57217.0,,,,0.0,192152.0,,66.0,,,,55040.0,60891.0,18962.0,87966.0,46963.0,6.0
27/04/2021,Manipur,200674.0,10200.0,93.0,142612.0,58062.0,,,,0.0,200674.0,,67.0,,,,69729.0,51264.0,21576.0,91999.0,50606.0,7.0
28/04/2021,Manipur,214148.0,11250.0,97.0,155151.0,58997.0,,,,0.0,214148.0,,71.0,,,,71332.0,57750.0,26025.0,98606.0,56537.0,8.0
29/04/2021,Manipur,228164.0,12560.0,106.0,168095.0,60069.0,,,,0.0,228164.0,,71.0,,,,72844.0,64650.0,30566.0,105076.0,63010.0,9.0
30/04/2021,Manipur,250108.0,14450.0,108.0,188954.0,61154.0,,,,0.0,250108.0,,71.0,,,,74538.0,76378.0,38002.0,115274.0,73667.0,13.0
01/05/2021,Manipur,263966.0,11300.0,89.0,202264.0,61702.0,,,,0.0,263966.0,,71.0,,,,75565.0,84102.0,42561.0,121738.0,80512.0,14.0
02/05/2021,Manipur,266791.0,2000.0,17.0,205037.0,61754.0,,,,0.0,266791.0,,71.0,,,,75612.0,85807.0,43584.0,122989.0,82034.0,14.0
03/05/2021,Manipur,281500.0,13300.0,107.0,218548.0,62952.0,,,,0.0,281500.0,,72.0,,,,76802.0,93388.0,48324.0,129539.0,88992.0,17.0
04/05/2021,Manipur,292122.0,11650.0,102.0,228369.0,63753.0,,,,0.0,292122.0,,72.0,,,,77996.0,98642.0,51697.0,134397.0,93953.0,19.0
05/05/2021,Manipur,304470.0,13200.0,106.0,239758.0,64712.0,,,,0.0,304470.0,,72.0,,,,79200.0,104765.0,55759.0,140067.0,99672.0,19.0
06/05/2021,Manipur,314431.0,12250.0,95.0,248868.0,65563.0,,,,0.0,314431.0,,73.0,,,,80703.0,109336.0,58795.0,144705.0,104142.0,21.0
07/05/2021,Manipur,322790.0,11350.0,85.0,256439.0,66351.0,,,,0.0,322790.0,,73.0,,,,81720.0,113239.0,61446.0,148562.0,107856.0,21.0
08/05/2021,Manipur,330507.0,10150.0,89.0,263612.0,66895.0,,,,0.0,330507.0,,73.0,,,,82417.0,117201.0,63959.0,152158.0,111432.0,22.0
09/05/2021,Manipur,330717.0,1600.0,15.0,263801.0,66916.0,,,,0.0,330717.0,,73.0,,,,82443.0,117302.0,64021.0,152261.0,111518.0,22.0
10/05/2021,Manipur,341766.0,15500.0,115.0,273723.0,68043.0,,,,0.0,341766.0,,73.0,,,,83391.0,122696.0,67595.0,157169.0,116530.0,24.0
11/05/2021,Manipur,350180.0,12100.0,103.0,281137.0,69043.0,,,,0.0,350180.0,,75.0,,,,84361.0,126558.0,70175.0,160952.0,120160.0,25.0
12/05/2021,Manipur,358501.0,14650.0,120.0,289255.0,69246.0,,,,0.0,358501.0,,75.0,,,,85170.0,131014.0,73027.0,164944.0,124283.0,28.0
13/05/2021,Manipur,364547.0,12050.0,101.0,295024.0,69523.0,,,,0.0,364547.0,,76.0,,,,85952.0,134158.0,74860.0,167885.0,127110.0,29.0
14/05/2021,Manipur,370000.0,9200.0,78.0,300409.0,69591.0,,,,0.0,370000.0,,76.0,,,,86537.0,137176.0,76641.0,170577.0,129802.0,30.0
15/05/2021,Manipur,376997.0,14650.0,114.0,307272.0,69725.0,,,,0.0,376997.0,,76.0,,,,87569.0,140763.0,78881.0,174158.0,133079.0,35.0
